DateTime,Feed,Poo,Wee,Vomit
2022-11-02 01:05:00,True,False,True,False
2022-11-02 06:35:00,False,False,True,False
2022-11-02 09:10:00,True,False,True,False
2022-11-02 11:50:00,True,False,True,False
2022-11-02 14:10:00,True,True,True,False
2022-11-02 17:30:00,True,False,True,False
2022-11-02 23:10:00,True,False,True,False
2022-11-03 03:45:00,True,False,True,False
2022-11-03 07:10:00,True,False,True,False
2022-11-03 09:35:00,True,False,True,False
2022-11-03 12:10:00,True,True,True,False
2022-11-03 14:20:00,True,True,True,False
2022-11-03 17:10:00,True,False,True,False
2022-11-03 22:40:00,True,False,True,False
2022-11-04 05:55:00,True,False,True,False
2022-11-04 08:45:00,True,False,True,False
2022-11-04 12:20:00,True,True,True,False
2022-11-04 14:50:00,True,False,True,False
2022-11-04 17:00:00,True,False,True,False
2022-11-05 01:00:00,True,True,True,False
2022-11-05 06:20:00,True,False,True,False
2022-11-05 09:20:00,True,False,True,False
2022-11-05 11:40:00,True,False,True,False
2022-11-05 14:25:00,True,False,True,False
2022-11-05 16:30:00,True,False,True,False
2022-11-06 02:15:00,True,False,True,False
2022-11-06 07:15:00,True,True,True,False
2022-11-06 10:10:00,True,False,True,False
2022-11-06 12:10:00,True,False,True,False
2022-11-06 14:30:00,True,False,True,False
2022-11-06 16:45:00,True,False,True,False
2022-11-07 02:20:00,True,False,True,False
2022-11-07 07:00:00,True,False,True,False
2022-11-07 09:15:00,True,True,True,False
2022-11-07 11:35:00,True,False,True,False
2022-11-07 14:00:00,True,False,True,False
2022-11-07 17:00:00,True,False,True,False
2022-11-08 01:40:00,True,False,True,False
2022-11-08 06:30:00,True,False,True,False
2022-11-08 10:00:00,True,False,True,False
2022-11-08 12:00:00,True,False,False,False
2022-11-08 14:05:00,True,True,True,False
2022-11-08 16:35:00,True,False,True,False
2022-11-08 18:55:00,True,False,True,False
2022-11-09 02:10:00,True,False,True,False
2022-11-09 07:10:00,True,False,True,False
2022-11-09 09:05:00,True,False,True,False
2022-11-09 11:45:00,True,True,True,False
2022-11-09 14:00:00,True,False,True,False
2022-11-09 16:40:00,True,False,True,False
2022-11-10 02:45:00,True,False,True,True
2022-11-10 07:05:00,True,False,True,False
2022-11-10 09:55:00,True,False,True,False
2022-11-10 12:00:00,True,False,True,False
2022-11-10 14:35:00,True,True,True,False
2022-11-10 16:45:00,True,True,True,False
2022-11-10 19:10:00,True,False,True,False
2022-11-11 01:55:00,True,False,True,False
2022-11-11 05:45:00,True,False,True,False
2022-11-11 08:30:00,True,False,True,False
2022-11-11 10:50:00,True,True,True,False
2022-11-11 13:55:00,True,False,True,False
2022-11-11 16:15:00,True,True,True,False
2022-11-12 04:25:00,True,False,True,True
2022-11-12 06:55:00,True,False,True,False
2022-11-12 09:15:00,True,False,True,False
2022-11-12 11:25:00,True,False,True,False
2022-11-12 14:15:00,True,False,True,False
2022-11-12 16:25:00,True,True,True,False
2022-11-13 01:20:00,True,False,True,False
2022-11-13 06:30:00,True,False,True,True
2022-11-13 08:45:00,True,True,True,False
2022-11-13 10:35:00,True,False,True,False
2022-11-13 12:40:00,True,False,True,False
2022-11-13 14:45:00,True,False,True,False
2022-11-13 16:50:00,True,False,True,False
2022-11-13 18:20:00,True,True,True,False
2022-11-14 03:45:00,True,True,True,False
2022-11-14 07:15:00,True,False,True,False
2022-11-14 09:35:00,True,False,True,False
2022-11-14 12:25:00,True,False,True,False
2022-11-14 14:40:00,True,False,True,False
2022-11-14 17:10:00,True,False,True,False
2022-11-14 19:10:00,True,False,True,False
2022-11-14 20:20:00,True,False,True,False
2022-11-15 04:20:00,True,False,True,False
2022-11-15 08:15:00,True,True,True,False
2022-11-15 10:40:00,True,False,True,False
2022-11-15 13:20:00,True,False,True,False
2022-11-15 15:45:00,True,False,True,False
2022-11-15 18:15:00,True,False,True,False
2022-11-16 04:35:00,True,False,True,False
2022-11-16 07:55:00,True,True,True,False
2022-11-16 10:05:00,True,False,False,False
2022-11-16 11:00:00,True,False,True,False
2022-11-16 12:25:00,True,False,True,False
2022-11-16 15:20:00,True,False,True,False
2022-11-16 17:10:00,True,False,True,False
2022-11-16 19:05:00,True,False,True,False
2022-11-17 04:00:00,True,False,True,False
2022-11-17 07:25:00,True,True,True,False
2022-11-17 09:55:00,True,False,False,False
2022-11-17 11:00:00,True,False,True,False
2022-11-17 12:35:00,True,False,True,False
2022-11-17 14:50:00,True,False,True,False
2022-11-17 17:05:00,True,True,True,False
2022-11-17 19:00:00,True,False,True,False
2022-11-18 03:20:00,True,False,True,False
2022-11-18 06:30:00,True,False,True,False
2022-11-18 10:00:00,True,True,True,False
2022-11-18 12:50:00,True,False,True,False
2022-11-18 16:00:00,True,False,True,False
2022-11-18 18:20:00,True,False,True,False
2022-11-19 03:55:00,True,False,True,False
2022-11-19 06:35:00,True,False,True,False
2022-11-19 10:00:00,True,False,True,False
2022-11-19 12:25:00,True,False,True,False
2022-11-19 15:15:00,True,False,True,False
2022-11-19 18:00:00,True,False,True,False
2022-11-20 01:10:00,True,False,True,False
2022-11-20 06:20:00,True,True,True,False
2022-11-20 09:10:00,True,False,True,False
2022-11-20 11:40:00,True,False,True,False
2022-11-20 13:45:00,True,False,True,False
2022-11-20 16:30:00,True,False,True,False
2022-11-21 02:50:00,True,False,True,False
2022-11-21 06:45:00,True,True,True,False
2022-11-21 09:05:00,True,False,True,False
2022-11-21 11:45:00,True,False,True,False
2022-11-21 13:50:00,True,False,True,False
2022-11-21 15:50:00,True,False,False,False
2022-11-21 20:10:00,True,False,True,False
2022-11-22 00:25:00,True,False,True,False
2022-11-22 05:15:00,True,True,True,False
2022-11-22 07:30:00,True,False,True,False
2022-11-22 10:10:00,True,False,True,False
2022-11-22 12:20:00,True,False,True,False
2022-11-22 14:35:00,True,False,True,False
2022-11-22 16:40:00,True,False,True,False
2022-11-23 01:30:00,True,False,True,False
2022-11-23 06:10:00,True,True,True,False
2022-11-23 08:50:00,True,True,True,False
2022-11-23 10:00:00,True,False,True,False
2022-11-23 13:10:00,True,False,True,False
2022-11-23 16:10:00,True,False,False,False
2022-11-23 18:15:00,True,True,True,False
2022-11-23 20:15:00,True,False,True,False
2022-11-24 05:00:00,True,True,True,False
2022-11-24 07:10:00,True,False,True,False
2022-11-24 10:10:00,True,False,True,False
2022-11-24 12:35:00,True,False,True,False
2022-11-24 13:30:00,True,True,True,False
2022-11-24 15:20:00,True,True,True,False
2022-11-24 17:25:00,True,False,True,False
2022-11-24 19:00:00,True,False,False,False
2022-11-25 06:10:00,True,False,True,False
2022-11-25 09:15:00,True,False,True,False
2022-11-25 12:50:00,True,False,True,False
2022-11-25 15:25:00,True,True,True,False
2022-11-25 17:50:00,True,False,True,False
2022-11-26 05:35:00,True,False,True,False
2022-11-26 08:55:00,True,False,True,False
2022-11-26 10:55:00,True,False,True,False
2022-11-26 12:55:00,True,False,True,False
2022-11-26 14:35:00,True,False,True,False
2022-11-26 17:40:00,True,False,True,False
2022-11-27 04:00:00,True,False,True,False
2022-11-27 07:10:00,True,False,True,False
2022-11-27 09:45:00,True,False,True,False
2022-11-27 12:35:00,True,True,True,False
2022-11-27 15:40:00,True,False,True,False
2022-11-27 18:25:00,True,False,True,False
2022-11-28 02:25:00,True,False,False,False
2022-11-28 06:30:00,True,False,True,False
2022-11-28 09:00:00,True,False,True,False
2022-11-28 13:05:00,True,False,True,False
2022-11-28 16:30:00,True,True,True,False
2022-11-28 19:10:00,True,False,True,False
2022-11-29 03:00:00,True,False,True,False
2022-11-29 06:05:00,True,False,True,False
2022-11-29 08:45:00,True,False,True,False
2022-11-29 11:25:00,True,True,True,False
2022-11-29 13:45:00,True,False,True,False
2022-11-29 16:15:00,True,False,True,False
2022-11-29 18:20:00,True,True,True,False
2022-11-30 06:25:00,True,True,True,False
2022-11-30 09:40:00,True,False,True,False
2022-11-30 11:50:00,True,False,True,False
2022-11-30 14:45:00,True,False,True,False
2022-11-30 17:00:00,True,True,True,False
2022-11-30 19:05:00,True,False,True,False
2022-12-01 06:30:00,True,False,True,True
2022-12-01 09:30:00,True,False,True,False
2022-12-01 11:10:00,True,False,True,False
2022-12-01 13:10:00,True,False,True,False
2022-12-01 15:50:00,True,False,True,False
2022-12-01 17:45:00,True,False,False,False
2022-12-01 20:30:00,True,False,True,False
2022-12-02 03:20:00,True,False,True,False
2022-12-02 08:00:00,True,True,True,False
2022-12-02 09:45:00,True,False,True,False
2022-12-02 11:10:00,True,False,True,False
2022-12-02 13:15:00,True,False,True,False
2022-12-02 15:15:00,True,False,True,False
2022-12-02 16:30:00,True,False,True,False
2022-12-02 18:10:00,True,False,True,False
2022-12-03 06:05:00,True,False,True,False
2022-12-03 08:45:00,True,False,True,False
2022-12-03 11:30:00,True,False,False,False
2022-12-03 13:40:00,True,False,False,False
2022-12-03 15:30:00,True,False,True,False
2022-12-03 17:20:00,True,False,True,False
2022-12-03 19:00:00,True,False,True,False
2022-12-04 06:15:00,True,True,True,False
2022-12-04 09:00:00,True,False,True,False
2022-12-04 11:00:00,True,False,True,False
2022-12-04 13:30:00,True,True,True,False
2022-12-04 15:15:00,True,False,True,False
2022-12-04 17:55:00,True,True,True,False
2022-12-04 19:35:00,True,False,True,False
2022-12-05 05:10:00,True,False,True,False
2022-12-05 08:10:00,True,False,True,False
2022-12-05 10:30:00,True,False,True,False
2022-12-05 12:45:00,True,False,True,False
2022-12-05 15:10:00,True,False,True,False
2022-12-05 17:35:00,True,False,True,False
2022-12-05 19:15:00,True,False,True,False
2022-12-06 05:30:00,True,True,True,False
2022-12-06 08:50:00,True,False,True,False
2022-12-06 11:55:00,True,False,True,False
2022-12-06 13:50:00,True,False,True,False
2022-12-06 15:45:00,True,False,True,False
2022-12-06 17:30:00,True,False,True,False
2022-12-06 19:20:00,True,False,True,False
2022-12-07 04:15:00,True,False,True,False
2022-12-07 06:50:00,True,True,True,False
2022-12-07 09:00:00,True,False,True,False
2022-12-07 12:20:00,True,False,True,False
2022-12-07 14:45:00,True,False,True,False
2022-12-07 16:30:00,True,False,True,False
2022-12-07 18:10:00,True,False,True,False
2022-12-08 05:55:00,True,False,True,False
2022-12-08 08:15:00,True,True,True,False
2022-12-08 10:55:00,True,False,True,False
2022-12-08 13:15:00,True,False,True,False
2022-12-08 15:05:00,True,False,True,False
2022-12-08 17:35:00,True,False,True,False
2022-12-09 06:00:00,True,False,True,False
2022-12-09 08:00:00,True,False,True,False
2022-12-09 10:35:00,True,False,True,False
2022-12-09 13:00:00,True,False,True,False
2022-12-09 15:10:00,True,False,False,False
2022-12-09 17:10:00,True,True,True,False
2022-12-10 02:15:00,True,False,True,False
2022-12-10 05:50:00,True,False,True,False
2022-12-10 08:10:00,True,False,True,False
2022-12-10 10:00:00,True,False,True,False
2022-12-10 12:10:00,True,False,True,False
2022-12-10 13:50:00,True,False,False,False
2022-12-10 16:00:00,True,False,True,False
2022-12-10 17:20:00,True,False,True,False
2022-12-11 00:55:00,True,False,True,False
2022-12-11 05:30:00,True,True,True,False
2022-12-11 08:20:00,True,False,True,False
2022-12-11 11:05:00,True,False,True,False
2022-12-11 13:40:00,True,False,True,False
2022-12-11 15:50:00,True,False,True,False
2022-12-11 17:40:00,True,True,True,False
2022-12-12 05:30:00,True,True,True,False
2022-12-12 07:40:00,True,False,True,False
2022-12-12 09:55:00,True,False,True,False
2022-12-12 13:10:00,True,False,True,False
2022-12-12 14:40:00,True,False,True,False
2022-12-12 16:50:00,True,False,True,False
2022-12-12 18:40:00,True,False,True,False
2022-12-13 05:35:00,True,True,True,False
2022-12-13 08:50:00,True,False,True,False
2022-12-13 10:50:00,True,False,True,False
2022-12-13 13:10:00,True,False,True,False
2022-12-13 14:30:00,True,False,True,False
2022-12-13 15:55:00,True,False,True,False
2022-12-13 17:35:00,True,False,True,False
2022-12-14 00:35:00,True,False,True,False
2022-12-14 05:55:00,True,False,True,False
2022-12-14 08:00:00,True,True,True,False
2022-12-14 10:20:00,True,True,True,False
2022-12-14 13:05:00,True,False,True,False
2022-12-14 14:15:00,True,False,True,False
2022-12-14 15:50:00,True,False,True,False
2022-12-14 18:00:00,True,False,True,False
2022-12-14 21:35:00,True,False,True,False
2022-12-15 06:20:00,True,False,True,False
2022-12-15 08:30:00,True,False,True,False
2022-12-15 10:25:00,True,True,True,False
2022-12-15 12:10:00,True,False,True,False
2022-12-15 14:15:00,True,False,True,False
2022-12-15 15:50:00,True,False,True,False
2022-12-15 17:45:00,True,False,True,False
2022-12-16 05:20:00,True,False,True,False
2022-12-16 08:10:00,True,False,True,False
2022-12-16 11:35:00,True,False,True,False
2022-12-16 15:05:00,True,True,True,False
2022-12-16 16:50:00,True,False,True,False
2022-12-16 18:20:00,True,False,True,False
2022-12-17 02:50:00,True,False,True,False
2022-12-17 05:35:00,True,True,True,False
2022-12-17 07:55:00,True,False,True,False
2022-12-17 09:35:00,True,False,True,False
2022-12-17 11:00:00,True,False,True,False
2022-12-17 12:55:00,True,False,True,False
2022-12-17 15:00:00,True,False,True,False
2022-12-17 17:30:00,True,False,True,False
2022-12-18 05:20:00,True,True,True,False
2022-12-18 08:00:00,True,False,True,False
2022-12-18 10:40:00,True,False,True,False
2022-12-18 13:10:00,True,False,True,False
2022-12-18 15:25:00,True,False,True,False
2022-12-18 17:20:00,True,False,True,False
2022-12-19 05:45:00,True,False,True,False
2022-12-19 08:05:00,True,False,True,False
2022-12-19 10:45:00,True,False,True,False
2022-12-19 14:40:00,True,True,True,False
2022-12-19 16:25:00,True,False,True,False
2022-12-19 18:25:00,True,False,True,False
2022-12-20 05:35:00,True,False,True,False
2022-12-20 08:00:00,True,False,True,False
2022-12-20 10:05:00,True,True,True,False
2022-12-20 12:30:00,True,False,True,False
2022-12-20 14:30:00,True,False,True,False
2022-12-20 16:00:00,True,False,True,False
2022-12-20 17:55:00,True,False,True,False
2022-12-21 05:45:00,True,False,True,False
2022-12-21 08:00:00,True,True,True,False
2022-12-21 09:55:00,True,False,True,False
2022-12-21 11:55:00,True,False,False,False
2022-12-21 13:55:00,True,False,True,False
2022-12-21 16:15:00,True,False,True,False
2022-12-21 17:25:00,True,False,True,False
2022-12-22 05:40:00,True,False,True,False
2022-12-22 08:00:00,True,False,True,False
2022-12-22 10:20:00,True,False,True,False
2022-12-22 12:10:00,True,False,True,False
2022-12-22 14:05:00,True,True,True,False
2022-12-22 16:15:00,True,False,True,False
2022-12-22 17:55:00,True,False,True,False
2022-12-23 05:15:00,True,False,True,False
2022-12-23 09:05:00,True,False,True,False
2022-12-23 11:30:00,True,True,True,False
2022-12-23 13:10:00,True,False,True,False
2022-12-23 15:10:00,True,False,True,False
2022-12-23 16:35:00,True,False,True,False
2022-12-23 18:25:00,True,False,True,False
2022-12-24 04:30:00,True,True,True,False
2022-12-24 06:20:00,True,False,True,False
2022-12-24 08:55:00,True,False,True,False
2022-12-24 09:50:00,True,False,True,False
2022-12-24 11:45:00,True,False,True,False
2022-12-24 14:00:00,True,False,True,False
2022-12-24 16:00:00,True,False,False,False
2022-12-24 17:50:00,True,False,True,False
2022-12-25 05:15:00,True,False,True,False
2022-12-25 07:50:00,True,False,True,False
2022-12-25 09:30:00,True,False,True,False
2022-12-25 11:25:00,True,False,True,False
2022-12-25 13:35:00,False,False,True,False
2022-12-25 15:25:00,True,False,True,False
2022-12-26 03:15:00,True,False,True,False
2022-12-26 05:45:00,True,True,True,False
2022-12-26 08:05:00,True,False,True,False
2022-12-26 09:50:00,True,False,True,False
2022-12-26 11:30:00,True,False,True,False
2022-12-26 13:15:00,True,False,True,False
2022-12-26 15:05:00,True,False,True,False
2022-12-26 17:45:00,True,False,False,False
2022-12-27 05:05:00,True,False,True,False
2022-12-27 07:15:00,True,False,True,False
2022-12-27 09:05:00,True,False,True,False
2022-12-27 10:25:00,True,True,True,False
2022-12-27 12:25:00,True,False,True,False
2022-12-27 14:05:00,False,False,True,False
2022-12-27 15:15:00,True,False,False,False
2022-12-27 17:30:00,True,False,True,False
2022-12-28 04:45:00,True,False,True,False
2022-12-28 08:25:00,True,True,True,False
2022-12-28 10:40:00,True,False,True,False
2022-12-28 12:45:00,True,False,True,False
2022-12-28 14:30:00,True,False,True,False
2022-12-28 16:15:00,True,False,False,False
2022-12-28 18:00:00,True,False,True,False
2022-12-29 03:25:00,True,False,True,False
2022-12-29 06:40:00,True,False,True,False
2022-12-29 08:45:00,True,False,True,False
2022-12-29 10:45:00,True,False,True,False
2022-12-29 12:40:00,True,False,True,False
2022-12-29 14:40:00,True,False,True,False
2022-12-29 16:55:00,True,True,True,False
2022-12-30 03:40:00,True,False,True,False
2022-12-30 05:25:00,True,False,True,False
2022-12-30 08:20:00,True,False,True,False
2022-12-30 11:55:00,True,False,True,False
2022-12-30 14:30:00,True,False,True,False
2022-12-30 16:15:00,True,False,True,False
2022-12-30 17:45:00,True,False,True,False
2022-12-31 02:45:00,True,False,True,False
2022-12-31 06:55:00,True,False,True,False
2022-12-31 09:25:00,True,True,True,False
2022-12-31 11:10:00,True,False,True,False
2022-12-31 13:00:00,True,False,True,False
2022-12-31 14:55:00,True,False,True,False
2022-12-31 17:10:00,True,False,True,False
2023-01-01 06:00:00,True,False,True,False
2023-01-01 08:05:00,True,False,True,False
2023-01-01 10:15:00,True,True,True,False
2023-01-01 12:10:00,True,False,True,False
2023-01-01 14:10:00,True,False,True,False
2023-01-01 15:25:00,True,False,True,False
2023-01-01 17:20:00,True,False,True,False
2023-01-02 04:00:00,True,False,True,False
2023-01-02 06:10:00,True,False,True,False
2023-01-02 09:50:00,True,False,True,False
2023-01-02 11:50:00,True,False,True,False
2023-01-02 13:50:00,True,True,True,False
2023-01-02 15:45:00,True,False,True,False
2023-01-02 17:45:00,True,False,True,False
2023-01-03 01:45:00,True,False,True,False
2023-01-03 06:50:00,True,False,True,False
2023-01-03 09:10:00,True,False,True,False
2023-01-03 11:20:00,True,False,True,False
2023-01-03 13:15:00,True,False,True,False
2023-01-03 15:25:00,True,True,True,False
2023-01-03 17:15:00,True,False,True,False
2023-01-03 19:05:00,False,False,True,False
2023-01-04 06:50:00,True,False,True,False
2023-01-04 09:15:00,True,False,True,False
2023-01-04 11:40:00,True,False,True,False
2023-01-04 13:35:00,True,True,True,False
2023-01-04 15:25:00,True,False,True,False
2023-01-04 17:15:00,True,False,True,False
2023-01-05 06:05:00,True,False,True,False
2023-01-05 08:00:00,True,False,True,False
2023-01-05 10:50:00,True,False,True,False
2023-01-05 12:35:00,True,False,True,False
2023-01-05 14:45:00,True,False,True,False
2023-01-05 17:05:00,True,True,True,False
2023-01-05 21:40:00,True,False,True,False
2023-01-06 06:15:00,True,False,True,False
2023-01-06 08:15:00,True,False,True,False
2023-01-06 10:15:00,True,False,True,False
2023-01-06 12:10:00,True,False,True,False
2023-01-06 14:05:00,True,False,True,False
2023-01-06 15:30:00,True,False,True,False
2023-01-06 17:00:00,True,False,True,False
2023-01-06 19:25:00,True,False,False,False
2023-01-07 03:50:00,True,False,True,False
2023-01-07 07:25:00,True,False,True,False
2023-01-07 10:05:00,True,True,True,False
2023-01-07 12:00:00,True,False,True,False
2023-01-07 14:05:00,True,False,True,False
2023-01-07 15:55:00,True,False,True,False
2023-01-07 17:10:00,True,False,True,False
2023-01-07 19:10:00,True,False,True,False
2023-01-08 06:30:00,True,False,True,False
2023-01-08 09:30:00,True,False,True,False
2023-01-08 11:35:00,True,False,True,False
2023-01-08 13:40:00,True,False,True,False
2023-01-08 15:20:00,True,False,True,False
2023-01-08 17:10:00,True,False,True,False
2023-01-08 19:15:00,True,False,True,False
2023-01-09 06:40:00,True,False,True,False
2023-01-09 09:35:00,True,True,True,False
2023-01-09 12:25:00,True,False,True,False
2023-01-09 14:30:00,True,False,True,False
2023-01-09 17:20:00,True,False,True,False
2023-01-09 18:40:00,True,False,True,False
2023-01-10 06:30:00,True,False,True,False
2023-01-10 09:00:00,True,True,True,False
2023-01-10 11:45:00,True,False,True,False
2023-01-10 13:40:00,True,False,True,False
2023-01-10 15:30:00,True,False,True,False
2023-01-10 17:35:00,True,False,True,False
2023-01-10 19:35:00,True,False,False,False
2023-01-11 07:20:00,True,False,True,False
2023-01-11 09:20:00,True,False,True,False
2023-01-11 11:15:00,True,False,True,False
2023-01-11 14:35:00,True,False,True,False
2023-01-11 16:05:00,True,False,True,False
2023-01-11 17:40:00,True,True,True,False
2023-01-11 19:25:00,True,False,False,False
2023-01-12 07:05:00,True,False,True,False
2023-01-12 09:30:00,True,False,True,False
2023-01-12 11:45:00,True,False,False,False
2023-01-12 13:35:00,True,False,True,False
2023-01-12 15:30:00,True,False,True,False
2023-01-12 17:20:00,True,False,True,False
2023-01-12 19:05:00,True,False,False,False
2023-01-13 02:30:00,True,False,True,False
2023-01-13 06:15:00,True,False,True,False
2023-01-13 08:40:00,True,True,True,False
2023-01-13 11:10:00,True,False,True,False
2023-01-13 13:10:00,True,False,True,False
2023-01-13 15:10:00,True,False,True,False
2023-01-13 17:15:00,True,False,True,False
2023-01-13 18:40:00,True,False,True,False
2023-01-14 06:40:00,True,False,True,False
2023-01-14 09:25:00,True,False,True,False
2023-01-14 11:45:00,True,False,True,False
2023-01-14 13:30:00,True,False,True,False
2023-01-14 15:10:00,True,False,True,False
2023-01-14 17:20:00,True,False,True,False
2023-01-14 19:15:00,True,False,True,False
2023-01-15 07:15:00,True,False,True,False
2023-01-15 09:15:00,True,False,True,False
2023-01-15 10:20:00,True,False,True,False
2023-01-15 12:20:00,True,True,True,False
2023-01-15 14:10:00,True,False,True,False
2023-01-15 16:10:00,True,False,True,False
2023-01-15 18:05:00,True,False,True,False
2023-01-15 19:30:00,True,False,False,False
2023-01-16 07:00:00,True,False,True,False
2023-01-16 09:45:00,True,False,True,False
2023-01-16 11:45:00,True,False,True,False
2023-01-16 13:50:00,True,True,True,False
2023-01-16 15:45:00,True,False,True,False
2023-01-16 18:20:00,True,False,True,False
2023-01-16 19:45:00,True,False,True,False
2023-01-17 04:20:00,True,False,True,False
2023-01-17 08:00:00,True,False,True,False
2023-01-17 10:50:00,True,False,True,False
2023-01-17 13:40:00,True,False,True,False
2023-01-17 15:55:00,True,False,True,False
2023-01-17 17:45:00,True,True,True,False
2023-01-17 19:50:00,True,False,True,False
2023-01-18 07:00:00,True,False,True,False
2023-01-18 10:10:00,True,False,True,True
2023-01-18 12:00:00,True,True,True,False
2023-01-18 14:20:00,True,False,True,False
2023-01-18 16:25:00,True,True,True,False
2023-01-18 18:10:00,True,False,True,False
2023-01-18 19:45:00,True,False,True,False
2023-01-19 06:30:00,True,False,True,False
2023-01-19 09:30:00,True,True,True,False
2023-01-19 12:20:00,True,False,True,False
2023-01-19 15:10:00,True,False,True,False
2023-01-19 17:10:00,True,False,True,False
2023-01-19 19:05:00,True,False,True,False
2023-01-20 07:25:00,True,False,True,False
2023-01-20 10:10:00,True,False,True,False
2023-01-20 12:10:00,True,False,True,False
2023-01-20 13:45:00,True,False,True,False
2023-01-20 15:25:00,True,True,True,False
2023-01-20 17:40:00,True,True,True,False
2023-01-20 19:40:00,True,False,False,False
2023-01-21 03:50:00,True,False,True,False
2023-01-21 07:00:00,True,False,True,False
2023-01-21 10:00:00,True,False,True,False
2023-01-21 12:10:00,True,True,True,False
2023-01-21 14:30:00,True,False,True,False
2023-01-21 16:10:00,True,False,True,False
2023-01-21 18:05:00,True,False,True,False
2023-01-21 19:50:00,True,False,False,False
2023-01-22 02:50:00,True,True,True,False
2023-01-22 07:50:00,True,False,True,False
2023-01-22 10:20:00,True,False,True,False
2023-01-22 12:00:00,True,True,True,False
2023-01-22 14:10:00,True,False,True,False
2023-01-22 16:40:00,True,False,True,False
2023-01-22 19:00:00,True,False,True,False
2023-01-23 06:55:00,True,False,True,False
2023-01-23 10:00:00,True,True,True,False
2023-01-23 12:10:00,True,False,True,False
2023-01-23 14:20:00,True,False,True,False
2023-01-23 16:50:00,True,False,True,False
2023-01-23 18:30:00,True,False,True,False
2023-01-24 06:55:00,True,False,True,False
2023-01-24 09:35:00,True,True,True,False
2023-01-24 11:35:00,True,False,False,False
2023-01-24 13:35:00,True,False,True,False
2023-01-24 14:40:00,True,True,True,False
2023-01-24 16:30:00,True,False,True,False
2023-01-24 18:00:00,True,False,True,False
2023-01-25 06:30:00,True,False,True,False
2023-01-25 09:35:00,True,False,True,False
2023-01-25 11:50:00,True,False,False,False
2023-01-25 13:35:00,True,True,True,False
2023-01-25 15:05:00,True,False,True,False
2023-01-25 17:30:00,True,False,True,False
2023-01-25 19:05:00,True,False,True,False
2023-01-26 06:25:00,True,False,True,False
2023-01-26 09:10:00,True,True,True,False
2023-01-26 10:35:00,True,False,True,False
2023-01-26 12:55:00,True,True,True,False
2023-01-26 14:45:00,True,False,True,False
2023-01-26 16:35:00,True,False,True,False
2023-01-26 17:50:00,True,False,True,False
2023-01-26 19:00:00,True,False,True,False
2023-01-27 06:50:00,True,False,True,False
2023-01-27 09:45:00,True,True,True,False
2023-01-27 12:20:00,True,False,True,False
2023-01-27 14:15:00,True,False,True,False
2023-01-27 15:45:00,True,True,True,False
2023-01-27 17:35:00,True,False,True,False
2023-01-27 19:05:00,True,False,True,False
2023-01-27 20:35:00,True,False,True,False
2023-01-28 05:50:00,True,False,True,False
2023-01-28 08:50:00,True,False,True,False
2023-01-28 10:05:00,True,True,True,False
2023-01-28 12:00:00,True,False,True,False
2023-01-28 14:40:00,True,False,True,False
2023-01-28 16:35:00,True,True,True,False
2023-01-28 18:15:00,True,False,True,False
2023-01-29 03:55:00,True,False,True,False
2023-01-29 07:20:00,True,True,True,False
2023-01-29 09:30:00,True,False,True,False
2023-01-29 12:10:00,True,False,True,False
2023-01-29 14:00:00,True,False,True,False
2023-01-29 16:05:00,True,True,True,False
2023-01-29 18:40:00,True,False,True,False
2023-01-30 05:05:00,True,False,True,False
2023-01-30 07:45:00,True,True,True,False
2023-01-30 09:55:00,True,False,True,False
2023-01-30 12:00:00,True,True,True,False
2023-01-30 13:45:00,True,False,True,False
2023-01-30 16:00:00,True,False,True,False
2023-01-30 18:05:00,True,False,True,False
2023-01-31 04:15:00,True,False,True,False
2023-01-31 07:10:00,True,False,True,False
2023-01-31 10:15:00,True,True,True,False
2023-01-31 12:20:00,True,False,True,False
2023-01-31 14:20:00,True,False,True,False
2023-01-31 16:20:00,True,False,True,False
2023-01-31 18:25:00,True,False,True,False
2023-01-31 19:50:00,True,False,True,False
2023-02-01 06:20:00,True,False,True,False
2023-02-01 09:20:00,True,False,True,False
2023-02-01 11:10:00,True,True,True,False
2023-02-01 13:15:00,True,False,False,False
2023-02-01 16:00:00,True,False,True,False
2023-02-01 17:05:00,True,False,True,False
2023-02-01 19:15:00,True,False,True,False
2023-02-02 06:00:00,True,False,True,False
2023-02-02 08:20:00,True,True,True,False
2023-02-02 09:35:00,True,False,True,False
2023-02-02 11:45:00,True,False,False,False
2023-02-02 14:05:00,True,False,True,False
2023-02-02 15:40:00,True,False,True,False
2023-02-02 18:00:00,True,False,True,False
2023-02-02 19:50:00,True,False,True,False
2023-02-03 06:00:00,True,False,True,False
2023-02-03 09:05:00,True,False,True,False
2023-02-03 12:20:00,True,True,True,False
2023-02-03 14:10:00,True,False,True,False
2023-02-03 15:55:00,True,False,True,False
2023-02-03 17:55:00,True,True,True,False
2023-02-03 19:30:00,True,False,False,False
2023-02-04 04:15:00,True,False,True,False
2023-02-04 06:45:00,True,False,True,False
2023-02-04 08:50:00,True,False,True,False
2023-02-04 10:35:00,True,False,True,False
2023-02-04 12:40:00,True,False,True,False
2023-02-04 15:00:00,True,True,True,False
2023-02-04 17:35:00,True,False,True,False
2023-02-04 19:05:00,True,False,True,False
2023-02-05 05:40:00,True,False,True,False
2023-02-05 08:10:00,True,True,True,False
2023-02-05 11:10:00,True,False,True,False
